start
orginal_choose: G:\My Drive\Video\Torrent_F\有码
root_to_compare: G:\Shared drives\Migration\Torrent_F\有码
root_to_remove: G:\Shared drives\Migration\To remove
root_to_remove1: G:\Shared drives\Migration\To remove1
426 : SKSK-017 (3.02, 'GB') < (4.89, 'GB')
427 : VANDR-002 (1.16, 'GB') < (1.65, 'GB')
428 : JKSR-292 (1.12, 'GB') < (3.5, 'GB')
429 : HNDS-054 (7.39, 'GB') < (12.55, 'GB')
430 : HNDS-027 (2.71, 'GB') < (6.65, 'GB')
431 : HNDS-029 (1.03, 'GB') < (3.29, 'GB')
432 : HNDS-038 (2.22, 'GB') < (44.02, 'GB')
433 : HNDS-041 (1.09, 'GB') < (4.9, 'GB')
434 : RKI-413 (1.55, 'GB') < (6.98, 'GB')
435 : RKI-432 (2.12, 'GB') < (6.41, 'GB')
436 : RKI-472 (1.42, 'GB') < (4.31, 'GB')
437 : FADSS-010 (3.05, 'GB') < (4.97, 'GB')
438 : SKD-20 (444.95, 'MB') < (2.56, 'GB')
439 : NED-002 (5.12, 'GB') < (5.18, 'GB')
440 : PKPD-085 (3.58, 'GB') < (5.83, 'GB')
441 : PKPD-036 (3.33, 'GB') < (5.77, 'GB')
442 : KFNE-037 (3.25, 'GB') < (6.7, 'GB')
443 : DVDMS-010 (2.14, 'GB') < (2.35, 'GB')
444 : DVDMS-515 (3.51, 'GB') < (7.17, 'GB')
445 : DVDMS-005 (2.46, 'GB') < (4.4, 'GB')
446 : DVDMS-056 (3.33, 'GB') < (6.65, 'GB')
447 : DVDMS-494 (1.95, 'GB') < (6.15, 'GB')
448 : DVDMS-521 (1.54, 'GB') < (4.09, 'GB')
449 : DVDMS-050 (1.5, 'GB') < (4.24, 'GB')
450 : DVDMS-059 (2.53, 'GB') < (5.01, 'GB')
451 : DVDMS-018 (2.46, 'GB') < (2.78, 'GB')
452 : DVDMS-035 (1.33, 'GB') < (4.96, 'GB')
453 : DVDMS-047 (1.17, 'GB') < (2.47, 'GB')
454 : DVDMS-351 (2.25, 'GB') < (2.29, 'GB')
455 : DVDMS-323 (4.71, 'GB') < (6.67, 'GB')
456 : DVDMS-518 (3.43, 'GB') < (6.16, 'GB')
457 : DVDMS-525 (2.41, 'GB') < (6.19, 'GB')
458 : DVDMS-111 (1.56, 'GB') < (1.67, 'GB')
459 : DVDMS-051 (1.11, 'GB') < (4.95, 'GB')
460 : DVDMS-091 (1.56, 'GB') < (1.71, 'GB')
461 : DVDMS-344 (1.29, 'GB') < (1.73, 'GB')
462 : DVDMS-017 (1.01, 'GB') < (1.04, 'GB')
463 : DVDMS-516 (2.42, 'GB') < (5.15, 'GB')
464 : DVDMS-446 (6.17, 'GB') < (12.26, 'GB')
465 : CSCT-002 (5.68, 'GB') < (11.36, 'GB')
466 : HODV-21203 (3.27, 'GB') < (8.86, 'GB')
467 : HODV-21299 (3.74, 'GB') < (8.96, 'GB')
468 : HODV-21222 (3.05, 'GB') < (7.31, 'GB')
469 : HODV-20532 (1.23, 'GB') < (2.41, 'GB')
470 : SDAM-004 (6.49, 'GB') < (7.48, 'GB')
471 : KANE-010 (1.14, 'GB') < (9.65, 'GB')
472 : TAMA-028 (4.57, 'GB') < (7.78, 'GB')
473 : IPX-252 (1.2, 'GB') < (6.17, 'GB')
474 : IPX-373 (4.73, 'GB') < (4.97, 'GB')
475 : IPX-473 (4.88, 'GB') < (5.04, 'GB')
476 : IPX-419 (4.67, 'GB') < (4.94, 'GB')
477 : IPX-380 (4.78, 'GB') < (5.0, 'GB')
478 : IPX-347 (1.58, 'GB') < (4.2, 'GB')
479 : IPX-092 (7.74, 'GB') < (15.84, 'GB')
480 : IPX-096 (5.86, 'GB') < (6.08, 'GB')
481 : IPX-388 (4.64, 'GB') < (4.94, 'GB')
482 : IPX-287 (4.65, 'GB') < (4.94, 'GB')
483 : IPX-360 (4.68, 'GB') < (4.97, 'GB')
484 : IPX-114 (6.15, 'GB') < (11.98, 'GB')
485 : IPX-488 (1.23, 'GB') < (4.93, 'GB')
486 : IPX-213 (1.73, 'GB') < (9.48, 'GB')
487 : IPX-219 (9.72, 'GB') < (17.75, 'GB')
488 : IPX-275 (6.28, 'GB') < (12.2, 'GB')
489 : IPX-491 (1.56, 'GB') < (6.26, 'GB')
490 : IPX-369 (4.77, 'GB') < (5.01, 'GB')
491 : IPX-181 (7.43, 'GB') < (17.1, 'GB')
492 : IPX-359 (5.28, 'GB') < (5.62, 'GB')
493 : IPX-490 (1.23, 'GB') < (4.92, 'GB')
494 : IPX-190 (6.87, 'GB') < (11.33, 'GB')
495 : IPX-205 (1.84, 'GB') < (4.49, 'GB')
496 : IPX-372 (4.71, 'GB') < (4.96, 'GB')
497 : IPX-058 (1.54, 'GB') < (4.0, 'GB')
498 : IPX-489 (1.54, 'GB') < (6.2, 'GB')
499 : IPX-367 (6.54, 'GB') < (13.09, 'GB')
500 : IPX-091 (1.14, 'GB') < (3.51, 'GB')
501 : IPX-192 (5.82, 'GB') < (9.62, 'GB')
502 : IPX-202 (2.28, 'GB') < (19.07, 'GB')
503 : IPX-113 (5.5, 'GB') < (7.86, 'GB')
504 : IPX-104 (3.23, 'GB') < (4.27, 'GB')
505 : IPX-176 (4.8, 'GB') < (11.27, 'GB')
506 : IPX-425 (4.87, 'GB') < (4.97, 'GB')
507 : IPX-451 (6.24, 'GB') < (6.95, 'GB')
508 : IPX-494 (1.1, 'GB') < (4.93, 'GB')
509 : IPX-229 (4.46, 'GB') < (12.49, 'GB')
510 : IPX-051 (1.67, 'GB') < (5.17, 'GB')
511 : IPX-457 (4.54, 'GB') < (7.49, 'GB')
512 : IPX-338 (6.18, 'GB') < (6.57, 'GB')
513 : IPX-156 (5.05, 'GB') < (10.12, 'GB')
514 : IPX-158 (3.42, 'GB') < (12.98, 'GB')
515 : IPX-243 (4.34, 'GB') < (9.74, 'GB')
516 : IPX-344 (4.68, 'GB') < (4.94, 'GB')
517 : IPX-353 (7.1, 'GB') < (14.62, 'GB')
518 : IPX-216 (4.94, 'GB') < (9.64, 'GB')
519 : IPX-149 (4.91, 'GB') < (8.1, 'GB')
520 : IPX-134 (3.53, 'GB') < (7.95, 'GB')
521 : IPX-443 (4.84, 'GB') < (4.95, 'GB')
522 : IPX-144 (6.37, 'GB') < (11.17, 'GB')
523 : IPX-387 (6.01, 'GB') < (6.31, 'GB')
524 : IPX-420 (7.12, 'GB') < (7.42, 'GB')
525 : IPX-077 (7.09, 'GB') < (8.52, 'GB')
526 : ABY-011 (491.46, 'MB') < (3.25, 'GB')
527 : HOMA-042 (6.02, 'GB') < (6.3, 'GB')
528 : HOMA-014 (5.61, 'GB') < (9.54, 'GB')
529 : DOHI-038 (1.32, 'GB') < (2.5, 'GB')
530 : DOHI-029 (1.25, 'GB') < (1.86, 'GB')
531 : SDDE-547 (5.67, 'GB') < (6.46, 'GB')
532 : SDDE-499 (4.83, 'GB') < (5.38, 'GB')
533 : SDDE-587 (4.84, 'GB') < (5.34, 'GB')
534 : SDDE-552 (2.59, 'GB') < (5.48, 'GB')
535 : SDDE-570 (1.52, 'GB') < (5.49, 'GB')
536 : SDDE-548 (1.06, 'GB') < (5.48, 'GB')
537 : SDDE-409 (1.25, 'GB') < (1.68, 'GB')
538 : SDDE-447 (1.36, 'GB') < (2.45, 'GB')
539 : SDDE-318 (853.37, 'MB') < (1017.26, 'MB')
540 : SDMT-267 (1.29, 'GB') < (1.8, 'GB')
541 : SDMT-823 (5.21, 'GB') < (5.46, 'GB')
542 : MVSD-316 (6.14, 'GB') < (11.95, 'GB')
543 : MVSD-307 (10.0, 'GB') < (16.99, 'GB')
544 : MVSD-174 (1.78, 'GB') < (6.55, 'GB')
545 : GVG-941 (3.13, 'GB') < (5.12, 'GB')
546 : GVG-383 (1.4, 'GB') < (3.78, 'GB')
547 : GVG-811 (1.14, 'GB') < (1.16, 'GB')
548 : GVG-615 (5.28, 'GB') < (9.1, 'GB')
549 : GVG-345 (1.37, 'GB') < (4.04, 'GB')
550 : DAVK-024 (1.44, 'GB') < (3.65, 'GB')
551 : DAVK-031 (1.49, 'GB') < (5.37, 'GB')
552 : EBOD-654 (4.93, 'GB') < (9.87, 'GB')
553 : EBOD-132 (980.32, 'MB') < (4.97, 'GB')
554 : EBOD-729 (4.8, 'GB') < (5.18, 'GB')
555 : EBOD-235 (1.01, 'GB') < (4.94, 'GB')
556 : EBOD-725 (6.89, 'GB') < (7.29, 'GB')
557 : EBOD-555 (1.11, 'GB') < (4.95, 'GB')
558 : EBOD-531 (5.89, 'GB') < (12.07, 'GB')
559 : EBOD-458 (4.79, 'GB') < (5.16, 'GB')
560 : EBOD-109 (375.16, 'MB') < (1.11, 'GB')
561 : EBOD-256 (1.29, 'GB') < (6.29, 'GB')
562 : EBOD-521 (6.01, 'GB') < (6.12, 'GB')
563 : EBOD-526 (4.69, 'GB') < (9.38, 'GB')
564 : EBOD-478 (1.1, 'GB') < (1.83, 'GB')
565 : EBOD-228 (1.02, 'GB') < (4.99, 'GB')
566 : EBOD-684 (930.68, 'MB') < (5.0, 'GB')
567 : EBOD-118 (961.6, 'MB') < (4.94, 'GB')
568 : EBOD-176 (4.95, 'GB') < (9.92, 'GB')
569 : EBOD-539 (972.97, 'MB') < (4.31, 'GB')
570 : EBOD-739 (3.79, 'GB') < (6.22, 'GB')
571 : EBOD-513 (4.56, 'GB') < (9.38, 'GB')
572 : EBOD-249 (1.01, 'GB') < (4.93, 'GB')
573 : EBOD-742 (3.81, 'GB') < (6.26, 'GB')
574 : EBOD-113 (482.25, 'MB') < (951.92, 'MB')
575 : EBOD-203 (1.88, 'GB') < (5.04, 'GB')
576 : EBOD-652 (6.66, 'GB') < (13.32, 'GB')
577 : EBOD-467 (1.66, 'GB') < (7.49, 'GB')
578 : EBOD-706 (6.23, 'GB') < (6.52, 'GB')
579 : XRW-444 (3.49, 'GB') < (4.8, 'GB')
580 : XRW-706 (1.28, 'GB') < (3.8, 'GB')
581 : XRW-480 (4.97, 'GB') < (5.24, 'GB')
582 : ANGR-008 (4.73, 'GB') < (8.61, 'GB')
583 : ANGR-005 (3.79, 'GB') < (4.04, 'GB')
584 : URPW-039 (1.86, 'GB') < (6.97, 'GB')
585 : SMA-790 (4.79, 'GB') < (10.59, 'GB')
586 : GNE-202 (6.96, 'GB') < (7.76, 'GB')
587 : ABS-049 (465.21, 'MB') < (2.93, 'GB')
588 : ABS-046 (551.11, 'MB') < (3.03, 'GB')
589 : ABS-093 (1.0, 'GB') < (3.39, 'GB')
590 : ABS-181 (1.07, 'GB') < (2.61, 'GB')
591 : BBI-090 (2.44, 'GB') < (4.92, 'GB')
592 : BBI-140 (4.28, 'GB') < (4.99, 'GB')
593 : BBI-138 (4.66, 'GB') < (4.95, 'GB')
594 : BBI-117 (2.45, 'GB') < (4.98, 'GB')
595 : BBI-114 (2.4, 'GB') < (4.95, 'GB')
596 : BBI-111 (2.48, 'GB') < (4.97, 'GB')
597 : BBI-108 (2.46, 'GB') < (4.93, 'GB')
598 : BBI-121 (2.61, 'GB') < (4.96, 'GB')
599 : BBI-122 (3.07, 'GB') < (7.38, 'GB')
600 : BBI-102 (2.48, 'GB') < (4.97, 'GB')
601 : BBI-094 (1.13, 'GB') < (4.85, 'GB')
602 : BBI-088 (2.63, 'GB') < (4.97, 'GB')
603 : MMAR-002 (6.79, 'GB') < (11.53, 'GB')
604 : KAWD-680 (9.91, 'GB') > (9.48, 'GB')
Error: will try to moveG:\Shared drives\Migration\Torrent_F\有码\KAWD\KAWD-680  to folder remove1
Error: will try to moveG:\Shared drives\Migration\Torrent_F\有码\KAWD\KAWD-680  to folder remove1
False
605 : KAWD-905 (2.2, 'GB') < (2.77, 'GB')
606 : KAWD-723 (1.1, 'GB') < (4.94, 'GB')
607 : KAWD-878 (5.24, 'GB') < (7.52, 'GB')
608 : KAWD-918 (1.77, 'GB') < (3.5, 'GB')
609 : KAWD-913 (1.79, 'GB') < (4.73, 'GB')
610 : KAWD-775 (6.53, 'GB') < (13.18, 'GB')
611 : KAWD-942 (3.11, 'GB') < (6.69, 'GB')
612 : KAWD-904 (1.79, 'GB') < (4.76, 'GB')
613 : KAWD-758 (1.99, 'GB') < (6.19, 'GB')
614 : KAWD-806 (8.84, 'GB') < (14.71, 'GB')
615 : ONSG-016 (3.14, 'GB') < (5.12, 'GB')
616 : SPRD-934 (7.29, 'GB') < (12.39, 'GB')
617 : RBD-355 (6.94, 'GB') < (7.34, 'GB')
618 : RBD-908 (4.07, 'GB') < (7.09, 'GB')
619 : RBD-939 (4.21, 'GB') < (4.38, 'GB')
620 : RBD-815 (6.03, 'GB') < (6.15, 'GB')
621 : RBD-479 (4.64, 'GB') < (4.93, 'GB')
622 : RBD-897 (5.41, 'GB') < (5.74, 'GB')
623 : RBD-380 (4.71, 'GB') < (4.87, 'GB')
624 : RBD-179 (6.09, 'GB') < (6.37, 'GB')
625 : RBD-678 (4.91, 'GB') < (5.23, 'GB')
626 : RBD-283 (8.03, 'GB') < (8.5, 'GB')
627 : RBD-910 (4.72, 'GB') < (5.01, 'GB')
628 : RBD-925 (4.55, 'GB') < (4.84, 'GB')
629 : RBD-914 (4.73, 'GB') < (4.99, 'GB')
630 : RBD-880 (5.02, 'GB') < (5.32, 'GB')
631 : RBD-784 (4.09, 'GB') < (4.33, 'GB')
632 : RBD-858 (842.3, 'MB') < (7.62, 'GB')
633 : RBD-386 (8.94, 'GB') < (9.46, 'GB')
634 : RBD-934 (4.47, 'GB') < (4.76, 'GB')
635 : RBD-805 (7.78, 'GB') < (8.23, 'GB')
636 : RBD-911 (4.5, 'GB') < (4.79, 'GB')
637 : RBD-744 (4.99, 'GB') < (5.25, 'GB')
638 : RBD-184 (6.82, 'GB') < (7.1, 'GB')
639 : RBD-893 (6.03, 'GB') < (6.39, 'GB')
640 : RBD-766 (7.0, 'GB') < (7.42, 'GB')
641 : RBD-776 (4.38, 'GB') < (6.92, 'GB')
642 : RBD-870 (1.01, 'GB') < (4.94, 'GB')
643 : RBD-862 (4.58, 'GB') < (7.77, 'GB')
644 : RBD-915 (3.16, 'GB') < (5.0, 'GB')
645 : RBD-907 (933.05, 'MB') < (3.51, 'GB')
646 : RBD-955 (4.64, 'GB') < (4.86, 'GB')
647 : RBD-276 (8.86, 'GB') < (9.39, 'GB')
648 : RBD-923 (5.07, 'GB') < (5.38, 'GB')
649 : RBD-916 (4.65, 'GB') < (4.95, 'GB')
650 : RBD-311 (9.13, 'GB') < (9.68, 'GB')
651 : RBD-928 (4.37, 'GB') < (4.65, 'GB')
652 : DFDM-007 (5.01, 'GB') < (8.52, 'GB')
653 : DFDM-015 (4.73, 'GB') < (5.62, 'GB')
654 : REAL-685 (5.98, 'GB') < (6.82, 'GB')
655 : HMPD-10036 (3.29, 'GB') < (7.89, 'GB')
656 : HMPD-10007 (3.03, 'GB') < (7.27, 'GB')
657 : HMPD-10021 (3.1, 'GB') < (8.97, 'GB')
658 : MHV-001 (1.88, 'GB') < (2.3, 'GB')
659 : ACME-005 (4.7, 'GB') < (9.4, 'GB')
660 : AWTN-002 (728.47, 'MB') < (7.49, 'GB')
661 : CHN-093 (5.63, 'GB') < (11.26, 'GB')
662 : CHN-167 (5.18, 'GB') < (6.7, 'GB')
663 : CHN-181 (3.55, 'GB') < (6.37, 'GB')
664 : NTR-008 (1.19, 'GB') < (2.45, 'GB')
665 : HONB-153 (955.28, 'MB') < (4.19, 'GB')
666 : SORA-199 (1.2, 'GB') < (4.9, 'GB')
667 : JFB-135 (2.59, 'GB') < (10.83, 'GB')
668 : CLOT-008 (3.18, 'GB') < (5.19, 'GB')
669 : AOI-001 (608.85, 'MB') < (3.85, 'GB')
670 : XV-863 (549.3, 'MB') < (1.86, 'GB')
671 : PRED-211 (4.72, 'GB') < (4.9, 'GB')
672 : PRED-215 (4.93, 'GB') < (5.06, 'GB')
673 : PRED-188 (4.75, 'GB') < (5.02, 'GB')
674 : PRED-158 (4.63, 'GB') < (8.08, 'GB')
675 : PRED-004 (4.96, 'GB') < (9.68, 'GB')
676 : PRED-231 (2.92, 'GB') < (6.79, 'GB')
677 : PRED-017 (6.2, 'GB') < (10.53, 'GB')
678 : PRED-139 (1.24, 'GB') < (9.64, 'GB')
679 : PRED-198 (4.74, 'GB') < (4.97, 'GB')
680 : PRED-116 (2.86, 'GB') < (9.68, 'GB')
681 : PRED-208 (4.76, 'GB') < (4.87, 'GB')
682 : CLUB-036 (662.39, 'MB') < (1.89, 'GB')
683 : CLUB-602 (4.84, 'GB') < (11.56, 'GB')
684 : CLUB-551 (1.89, 'GB') < (5.31, 'GB')
685 : CLUB-525 (1.75, 'GB') < (3.39, 'GB')
686 : CLUB-605 (9.66, 'GB') < (23.05, 'GB')
687 : CLUB-577 (4.42, 'GB') < (6.03, 'GB')
688 : INCT-006 (2.48, 'GB') < (4.75, 'GB')
689 : PIYO-019 (984.23, 'MB') < (3.28, 'GB')
690 : FAJS-053 (839.57, 'MB') < (1.67, 'GB')
691 : FABS-004 (1.18, 'GB') < (1.59, 'GB')
692 : FABS-035 (626.61, 'MB') < (1.29, 'GB')
693 : FABS-034 (710.78, 'MB') < (1.29, 'GB')
694 : SUPD-071 (4.93, 'GB') < (9.86, 'GB')
695 : SUPD-099 (9.28, 'GB') < (18.57, 'GB')
696 : SUPD-122 (6.8, 'GB') < (13.6, 'GB')
697 : CMI-064 (1.14, 'GB') < (1.17, 'GB')
698 : NSPS-754 (4.92, 'GB') < (5.03, 'GB')
699 : NSPS-476 (855.76, 'MB') < (3.34, 'GB')
700 : DOCP-204 (7.16, 'GB') < (7.34, 'GB')
701 : DOCP-169 (3.02, 'GB') < (5.85, 'GB')
702 : DOCP-211 (2.91, 'GB') < (5.96, 'GB')
703 : DOCP-210 (2.47, 'GB') < (5.22, 'GB')
704 : DOCP-209 (2.67, 'GB') < (5.4, 'GB')
705 : VEMA-115 (1.0, 'GB') < (2.84, 'GB')
706 : ADN-142 (2.41, 'GB') < (3.23, 'GB')
707 : ADN-115 (4.07, 'GB') < (9.45, 'GB')
708 : ADN-196 (4.23, 'GB') < (4.74, 'GB')
709 : ADN-242 (2.58, 'GB') < (4.13, 'GB')
710 : ADN-100 (3.9, 'GB') < (4.02, 'GB')
711 : ADN-118 (4.41, 'GB') < (5.92, 'GB')
712 : ADN-164 (4.5, 'GB') < (5.43, 'GB')
713 : ADN-093 (5.05, 'GB') < (6.29, 'GB')
714 : ADN-199 (4.43, 'GB') < (4.94, 'GB')
715 : ADN-219 (4.53, 'GB') < (4.82, 'GB')
716 : ADN-230 (4.28, 'GB') < (4.5, 'GB')
717 : ADN-221 (4.16, 'GB') < (4.41, 'GB')
718 : ADN-190 (4.85, 'GB') < (5.31, 'GB')
719 : ADN-197 (4.22, 'GB') < (6.75, 'GB')
720 : ADN-112 (4.3, 'GB') < (5.41, 'GB')
721 : ADN-021 (2.05, 'GB') < (8.93, 'GB')
722 : ADN-212 (4.68, 'GB') < (7.82, 'GB')
723 : ADN-192 (4.27, 'GB') < (5.02, 'GB')
724 : ADN-008 (4.22, 'GB') < (4.5, 'GB')
725 : ADN-111 (3.86, 'GB') < (4.87, 'GB')
726 : ADN-227 (4.65, 'GB') < (4.93, 'GB')
727 : ADN-046 (3.66, 'GB') < (4.04, 'GB')
728 : ADN-095 (4.22, 'GB') < (4.27, 'GB')
729 : ADN-110 (2.11, 'GB') < (2.83, 'GB')
730 : ADN-181 (4.05, 'GB') < (4.98, 'GB')
731 : ADN-113 (4.49, 'GB') < (4.71, 'GB')
732 : EYAN-081 (1.25, 'GB') < (4.79, 'GB')
733 : EYAN-082 (1.37, 'GB') < (4.28, 'GB')
734 : EYAN-047 (2.88, 'GB') < (8.73, 'GB')
735 : NFDM-258 (1.35, 'GB') < (1.4, 'GB')
736 : NHDTB-356 (6.25, 'GB') < (10.23, 'GB')
737 : KTKZ-026 (1.29, 'GB') < (1.52, 'GB')
738 : NHDTA-771 (8.5, 'GB') < (17.16, 'GB')
739 : MDTM-409 (1.36, 'GB') < (3.53, 'GB')
740 : AMBI-072 (4.9, 'GB') < (10.08, 'GB')
741 : JUL-187 (4.67, 'GB') < (4.83, 'GB')
742 : JUL-185 (1.13, 'GB') < (2.99, 'GB')
743 : JUL-172 (3.04, 'GB') < (4.97, 'GB')
744 : JUL-147 (4.81, 'GB') < (4.97, 'GB')
745 : JUL-213 (4.29, 'GB') < (4.92, 'GB')
746 : JUL-166 (8.41, 'GB') < (8.76, 'GB')
747 : JUL-141 (4.69, 'GB') < (4.81, 'GB')
748 : JUL-194 (4.8, 'GB') < (4.98, 'GB')
749 : JUL-107 (4.64, 'GB') < (4.79, 'GB')
750 : MBM-029 (1.94, 'GB') < (10.19, 'GB')
751 : AAK-045 (1.82, 'GB') < (5.05, 'GB')
752 : ONEZ-202 (2.85, 'GB') < (4.66, 'GB')
753 : ONEZ-121 (2.62, 'GB') < (3.5, 'GB')
754 : DASD-531 (4.84, 'GB') < (6.32, 'GB')
755 : DASD-560 (4.79, 'GB') < (10.85, 'GB')
756 : DASD-588 (6.06, 'GB') < (7.54, 'GB')
757 : DASD-409 (2.6, 'GB') < (4.95, 'GB')
758 : DASD-550 (4.77, 'GB') < (6.93, 'GB')
759 : DASD-617 (4.8, 'GB') < (12.04, 'GB')
760 : DASD-276 (6.63, 'GB') > (148.17, 'MB')
G:\Shared drives\Migration\Torrent_F\有码\DASD\DASD-276 is removed to G:\Shared drives\Migration\To remove\DASD-276
761 : DASD-612 (4.77, 'GB') < (7.24, 'GB')
762 : DASD-568 (4.94, 'GB') < (5.9, 'GB')
763 : DASD-537 (4.96, 'GB') < (5.84, 'GB')
764 : DASD-566 (4.8, 'GB') < (5.98, 'GB')
765 : DASD-587 (4.81, 'GB') < (5.98, 'GB')
766 : DASD-523 (4.8, 'GB') < (5.73, 'GB')
767 : DASD-648 (3.0, 'GB') < (4.84, 'GB')
768 : DASD-593 (4.75, 'GB') < (5.91, 'GB')
769 : DASD-613 (5.18, 'GB') < (10.7, 'GB')
770 : DASD-606 (5.11, 'GB') < (7.17, 'GB')
771 : DASD-388 (3.49, 'GB') < (5.0, 'GB')
772 : DASD-539 (4.67, 'GB') < (4.94, 'GB')
773 : DASD-507 (830.41, 'MB') < (4.79, 'GB')
774 : DASD-609 (5.5, 'GB') < (7.72, 'GB')
775 : DASD-615 (5.92, 'GB') < (13.9, 'GB')
776 : DASD-572 (4.75, 'GB') < (10.68, 'GB')
777 : DASD-436 (6.29, 'GB') < (7.49, 'GB')
778 : DASD-595 (5.22, 'GB') < (6.39, 'GB')
779 : DASD-574 (4.75, 'GB') < (5.02, 'GB')
780 : DASD-624 (2.47, 'GB') < (3.59, 'GB')
781 : DASD-657 (2.97, 'GB') < (5.02, 'GB')
782 : DASD-375 (4.93, 'GB') < (9.88, 'GB')
783 : DASD-623 (5.34, 'GB') < (5.48, 'GB')
784 : DASD-576 (4.8, 'GB') < (5.73, 'GB')
785 : DASD-614 (4.74, 'GB') < (10.77, 'GB')
786 : DASD-569 (3.73, 'GB') < (4.29, 'GB')
787 : DASD-578 (4.82, 'GB') < (5.06, 'GB')
788 : DASD-616 (7.42, 'GB') < (16.59, 'GB')
789 : DASD-611 (5.35, 'GB') < (7.65, 'GB')
790 : DASD-536 (4.63, 'GB') < (4.91, 'GB')
791 : DASD-564 (4.81, 'GB') < (10.02, 'GB')
792 : DASD-600 (5.16, 'GB') < (6.32, 'GB')
793 : DASD-559 (5.27, 'GB') < (5.59, 'GB')
794 : DASD-430 (4.96, 'GB') < (5.24, 'GB')
795 : DASD-538 (4.77, 'GB') < (9.55, 'GB')
796 : DASD-558 (4.71, 'GB') < (9.37, 'GB')
797 : DASD-563 (4.77, 'GB') < (5.06, 'GB')
798 : DASD-542 (4.79, 'GB') < (9.58, 'GB')
799 : DASD-461 (4.77, 'GB') < (5.06, 'GB')
800 : DASD-486 (3.46, 'GB') < (4.96, 'GB')
801 : DASD-585 (4.79, 'GB') < (5.72, 'GB')
802 : PPPD-352 (1.91, 'GB') < (5.18, 'GB')
803 : PPPD-768 (557.3, 'MB') < (4.98, 'GB')
804 : PPPD-820 (6.06, 'GB') < (6.26, 'GB')
805 : PPPD-599 (4.73, 'GB') < (8.18, 'GB')
806 : PPPD-837 (4.1, 'GB') < (6.57, 'GB')
807 : PPPD-765 (5.77, 'GB') < (6.13, 'GB')
808 : PPPD-120 (987.07, 'MB') < (8.86, 'GB')
809 : PPPD-504 (1.1, 'GB') < (4.39, 'GB')
810 : PPPD-825 (4.74, 'GB') < (4.9, 'GB')
811 : PPPD-147 (1.36, 'GB') < (4.98, 'GB')
812 : PPPD-810 (4.85, 'GB') < (5.14, 'GB')
813 : PPPD-831 (3.83, 'GB') < (6.25, 'GB')
814 : PPPD-267 (1.43, 'GB') < (4.96, 'GB')
815 : PPPD-811 (6.39, 'GB') < (6.8, 'GB')
816 : PPPD-787 (4.78, 'GB') < (5.02, 'GB')
817 : PPPD-795 (4.78, 'GB') < (4.99, 'GB')
818 : PPPD-836 (2.98, 'GB') < (4.85, 'GB')
819 : PPPD-819 (4.81, 'GB') < (4.93, 'GB')
820 : MUM-238 (2.04, 'GB') < (4.0, 'GB')
821 : MKMP-331 (3.02, 'GB') < (9.14, 'GB')
822 : EKAI-014 (4.9, 'GB') < (9.79, 'GB')
823 : EKAI-010 (5.39, 'GB') < (9.15, 'GB')
824 : STARS-179 (3.51, 'GB') < (5.79, 'GB')
825 : STARS-115 (5.43, 'GB') < (5.72, 'GB')
826 : STARS-086 (2.05, 'GB') < (5.87, 'GB')
827 : STARS-195 (5.21, 'GB') < (8.85, 'GB')
828 : JUSD-665 (2.95, 'GB') < (10.81, 'GB')
829 : VRTM-421 (2.43, 'GB') < (5.88, 'GB')
830 : SIS-079 (5.12, 'GB') < (8.69, 'GB')
831 : MIDE-092 (2.19, 'GB') < (6.55, 'GB')
832 : MIDE-481 (7.3, 'GB') < (15.19, 'GB')
833 : MIDE-071 (4.98, 'GB') < (10.99, 'GB')
834 : MIDE-359 (4.14, 'GB') < (6.33, 'GB')
835 : MIDE-657 (4.56, 'GB') < (6.48, 'GB')
836 : MIDE-430 (8.85, 'GB') < (17.71, 'GB')
837 : MIDE-711 (6.43, 'GB') < (6.65, 'GB')
838 : MIDE-643 (1.37, 'GB') < (4.3, 'GB')
839 : MIDE-180 (1.84, 'GB') < (4.97, 'GB')
840 : MIDE-109 (2.34, 'GB') < (4.68, 'GB')
841 : MIDE-112 (1.71, 'GB') < (5.95, 'GB')
842 : MIDE-321 (1.58, 'GB') < (6.35, 'GB')
843 : MIDE-411 (6.34, 'GB') < (6.69, 'GB')
844 : MIDE-161 (3.3, 'GB') < (8.28, 'GB')
845 : MIDE-349 (7.16, 'GB') < (7.64, 'GB')
846 : MIDE-367 (7.24, 'GB') < (14.49, 'GB')
847 : MIDE-380 (4.91, 'GB') < (8.35, 'GB')
848 : MIDE-162 (1.97, 'GB') < (6.07, 'GB')
849 : MIDE-447 (4.69, 'GB') < (7.1, 'GB')
850 : MIDE-243 (1.49, 'GB') < (7.76, 'GB')
851 : MIDE-588 (6.27, 'GB') < (10.7, 'GB')
852 : MIDE-143 (1.29, 'GB') < (4.51, 'GB')
853 : MIDE-499 (3.52, 'GB') < (7.03, 'GB')
854 : MIDE-174 (2.03, 'GB') < (6.98, 'GB')
855 : MIDE-279 (1.75, 'GB') < (4.73, 'GB')
856 : MIDE-219 (6.46, 'GB') < (7.92, 'GB')
857 : MIDE-111 (2.26, 'GB') < (7.54, 'GB')
858 : MIDE-067 (1.74, 'GB') < (7.87, 'GB')
859 : MIDE-195 (1.26, 'GB') < (4.56, 'GB')
860 : MIDE-006 (1.54, 'GB') < (6.5, 'GB')
